condition,rating,idea_id,from_ego_id,for_alter_id
notrecommended,1,14843_6,ego_trt_97,alt_5
notrecommended,3,14842_6,ego_trt_97,alt_5
notrecommended,5,14841_6,ego_trt_97,alt_5
notrecommended,4,14840_6,ego_trt_97,alt_5
recommended,2,14805_6,ego_trt_97,alt_53
recommended,1,14804_6,ego_trt_97,alt_53
recommended,4,14803_6,ego_trt_97,alt_53
recommended,1,14802_6,ego_trt_97,alt_53
recommended,1,14801_6,ego_trt_97,alt_53
recommended,5,14800_6,ego_trt_97,alt_53
notrecommended,3,14765_6,ego_trt_97,alt_10
notrecommended,3,14764_6,ego_trt_97,alt_10
notrecommended,2,14763_6,ego_trt_97,alt_10
notrecommended,4,14762_6,ego_trt_97,alt_10
notrecommended,5,14761_6,ego_trt_97,alt_10
notrecommended,3,14760_6,ego_trt_97,alt_10
notrecommended,2,14725_6,ego_trt_97,alt_34
notrecommended,4,14724_6,ego_trt_97,alt_34
notrecommended,5,14723_6,ego_trt_97,alt_34
notrecommended,5,14722_6,ego_trt_97,alt_34
notrecommended,2,14721_6,ego_trt_97,alt_34
notrecommended,5,14720_6,ego_trt_97,alt_34
recommended,2,14933_6,ego_trt_103,alt_48
recommended,1,14932_6,ego_trt_103,alt_48
recommended,4,14931_6,ego_trt_103,alt_48
recommended,3,14930_6,ego_trt_103,alt_48
recommended,4,14929_6,ego_trt_103,alt_48
recommended,4,14928_6,ego_trt_103,alt_48
recommended,2,14893_6,ego_trt_103,alt_45
recommended,2,14892_6,ego_trt_103,alt_45
recommended,1,14891_6,ego_trt_103,alt_45
recommended,2,14890_6,ego_trt_103,alt_45
recommended,1,14889_6,ego_trt_103,alt_45
recommended,3,14888_6,ego_trt_103,alt_45
notrecommended,2,14853_6,ego_trt_103,alt_5
notrecommended,2,14852_6,ego_trt_103,alt_5
notrecommended,1,14850_6,ego_trt_103,alt_5
notrecommended,2,14849_6,ego_trt_103,alt_5
notrecommended,2,14848_6,ego_trt_103,alt_5
notrecommended,1,14813_6,ego_trt_103,alt_53
notrecommended,3,14812_6,ego_trt_103,alt_53
notrecommended,1,14811_6,ego_trt_103,alt_53
notrecommended,1,14810_6,ego_trt_103,alt_53
notrecommended,2,14809_6,ego_trt_103,alt_53
notrecommended,3,14808_6,ego_trt_103,alt_53
notrecommended,4,14773_6,ego_trt_103,alt_10
notrecommended,4,14772_6,ego_trt_103,alt_10
notrecommended,4,14771_6,ego_trt_103,alt_10
notrecommended,3,14770_6,ego_trt_103,alt_10
notrecommended,4,14769_6,ego_trt_103,alt_10
notrecommended,3,14768_6,ego_trt_103,alt_10
notrecommended,2,14733_6,ego_trt_103,alt_34
notrecommended,4,14732_6,ego_trt_103,alt_34
notrecommended,4,14731_6,ego_trt_103,alt_34
notrecommended,3,14730_6,ego_trt_103,alt_34
notrecommended,3,14729_6,ego_trt_103,alt_34
notrecommended,3,14728_6,ego_trt_103,alt_34
recommended,4,3081_2,ego_trt_19,alt_51
recommended,4,3080_2,ego_trt_19,alt_51
recommended,3,3079_2,ego_trt_19,alt_51
recommended,4,3078_2,ego_trt_19,alt_51
recommended,5,3077_2,ego_trt_19,alt_51
recommended,4,3076_2,ego_trt_19,alt_51
notrecommended,3,3121_2,ego_trt_19,alt_14
notrecommended,2,3120_2,ego_trt_19,alt_14
notrecommended,2,3119_2,ego_trt_19,alt_14
notrecommended,4,3118_2,ego_trt_19,alt_14
notrecommended,3,3117_2,ego_trt_19,alt_14
notrecommended,3,3116_2,ego_trt_19,alt_14
notrecommended,2,3041_2,ego_trt_19,alt_8
notrecommended,3,3040_2,ego_trt_19,alt_8
notrecommended,4,3039_2,ego_trt_19,alt_8
notrecommended,3,3038_2,ego_trt_19,alt_8
notrecommended,4,3037_2,ego_trt_19,alt_8
notrecommended,3,3036_2,ego_trt_19,alt_8
recommended,3,3001_2,ego_trt_19,alt_4
recommended,4,3000_2,ego_trt_19,alt_4
recommended,4,2999_2,ego_trt_19,alt_4
recommended,4,2998_2,ego_trt_19,alt_4
recommended,3,2997_2,ego_trt_19,alt_4
recommended,4,2996_2,ego_trt_19,alt_4
notrecommended,3,2927_2,ego_trt_19,alt_21
notrecommended,3,2926_2,ego_trt_19,alt_21
notrecommended,2,2925_2,ego_trt_19,alt_21
notrecommended,3,2924_2,ego_trt_19,alt_21
notrecommended,4,2923_2,ego_trt_19,alt_21
notrecommended,3,2922_2,ego_trt_19,alt_21
notrecommended,3,2961_2,ego_trt_19,alt_22
notrecommended,3,2959_2,ego_trt_19,alt_22
notrecommended,4,2958_2,ego_trt_19,alt_22
notrecommended,3,2957_2,ego_trt_19,alt_22
notrecommended,3,2956_2,ego_trt_19,alt_22
notrecommended,3,5861_3,ego_trt_43,alt_20
notrecommended,5,5860_3,ego_trt_43,alt_20
notrecommended,3,5859_3,ego_trt_43,alt_20
notrecommended,5,5858_3,ego_trt_43,alt_20
notrecommended,3,5857_3,ego_trt_43,alt_20
notrecommended,4,5856_3,ego_trt_43,alt_20
recommended,5,5821_3,ego_trt_43,alt_24
recommended,4,5820_3,ego_trt_43,alt_24
recommended,3,5819_3,ego_trt_43,alt_24
recommended,4,5818_3,ego_trt_43,alt_24
recommended,5,5817_3,ego_trt_43,alt_24
recommended,5,5816_3,ego_trt_43,alt_24
notrecommended,4,5781_3,ego_trt_43,alt_38
notrecommended,4,5780_3,ego_trt_43,alt_38
notrecommended,5,5778_3,ego_trt_43,alt_38
notrecommended,5,5777_3,ego_trt_43,alt_38
notrecommended,4,5776_3,ego_trt_43,alt_38
notrecommended,5,5741_3,ego_trt_43,alt_31
notrecommended,4,5740_3,ego_trt_43,alt_31
notrecommended,5,5739_3,ego_trt_43,alt_31
notrecommended,4,5738_3,ego_trt_43,alt_31
notrecommended,4,5737_3,ego_trt_43,alt_31
notrecommended,4,5736_3,ego_trt_43,alt_31
recommended,4,5701_3,ego_trt_43,alt_57
recommended,5,5700_3,ego_trt_43,alt_57
recommended,3,5699_3,ego_trt_43,alt_57
recommended,4,5698_3,ego_trt_43,alt_57
recommended,3,5697_3,ego_trt_43,alt_57
recommended,3,5696_3,ego_trt_43,alt_57
notrecommended,4,5661_3,ego_trt_43,alt_52
notrecommended,3,5660_3,ego_trt_43,alt_52
notrecommended,4,5659_3,ego_trt_43,alt_52
notrecommended,5,5658_3,ego_trt_43,alt_52
notrecommended,4,5656_3,ego_trt_43,alt_52
recommended,5,9021_4,ego_trt_70,alt_32
recommended,5,9020_4,ego_trt_70,alt_32
recommended,5,9019_4,ego_trt_70,alt_32
recommended,5,9018_4,ego_trt_70,alt_32
recommended,5,9017_4,ego_trt_70,alt_32
recommended,5,9016_4,ego_trt_70,alt_32
notrecommended,5,8981_4,ego_trt_70,alt_47
notrecommended,3,8980_4,ego_trt_70,alt_47
notrecommended,5,8979_4,ego_trt_70,alt_47
notrecommended,5,8978_4,ego_trt_70,alt_47
notrecommended,5,8977_4,ego_trt_70,alt_47
notrecommended,4,8976_4,ego_trt_70,alt_47
recommended,5,8941_4,ego_trt_70,alt_44
recommended,5,8940_4,ego_trt_70,alt_44
recommended,4,8939_4,ego_trt_70,alt_44
recommended,5,8938_4,ego_trt_70,alt_44
recommended,5,8937_4,ego_trt_70,alt_44
recommended,5,8936_4,ego_trt_70,alt_44
notrecommended,5,8901_4,ego_trt_70,alt_17
notrecommended,5,8900_4,ego_trt_70,alt_17
notrecommended,5,8899_4,ego_trt_70,alt_17
notrecommended,4,8898_4,ego_trt_70,alt_17
notrecommended,5,8897_4,ego_trt_70,alt_17
notrecommended,5,8896_4,ego_trt_70,alt_17
notrecommended,5,8861_4,ego_trt_70,alt_27
notrecommended,5,8860_4,ego_trt_70,alt_27
notrecommended,5,8859_4,ego_trt_70,alt_27
notrecommended,5,8858_4,ego_trt_70,alt_27
notrecommended,5,8857_4,ego_trt_70,alt_27
notrecommended,5,8856_4,ego_trt_70,alt_27
notrecommended,5,8821_4,ego_trt_70,alt_12
notrecommended,5,8820_4,ego_trt_70,alt_12
notrecommended,5,8819_4,ego_trt_70,alt_12
notrecommended,5,8818_4,ego_trt_70,alt_12
notrecommended,5,8817_4,ego_trt_70,alt_12
notrecommended,5,8816_4,ego_trt_70,alt_12
recommended,5,12403_5,ego_trt_88,alt_49
recommended,5,12402_5,ego_trt_88,alt_49
recommended,5,12401_5,ego_trt_88,alt_49
recommended,5,12400_5,ego_trt_88,alt_49
recommended,5,12399_5,ego_trt_88,alt_49
recommended,5,12398_5,ego_trt_88,alt_49
notrecommended,3,12363_5,ego_trt_88,alt_35
notrecommended,4,12362_5,ego_trt_88,alt_35
notrecommended,3,12361_5,ego_trt_88,alt_35
notrecommended,3,12360_5,ego_trt_88,alt_35
notrecommended,4,12359_5,ego_trt_88,alt_35
notrecommended,3,12358_5,ego_trt_88,alt_35
notrecommended,4,12323_5,ego_trt_88,alt_60
notrecommended,4,12322_5,ego_trt_88,alt_60
notrecommended,3,12321_5,ego_trt_88,alt_60
notrecommended,4,12320_5,ego_trt_88,alt_60
notrecommended,4,12319_5,ego_trt_88,alt_60
notrecommended,4,12318_5,ego_trt_88,alt_60
recommended,4,12283_5,ego_trt_88,alt_50
recommended,3,12282_5,ego_trt_88,alt_50
recommended,3,12281_5,ego_trt_88,alt_50
recommended,3,12280_5,ego_trt_88,alt_50
recommended,3,12279_5,ego_trt_88,alt_50
recommended,3,12278_5,ego_trt_88,alt_50
notrecommended,4,12243_5,ego_trt_88,alt_3
notrecommended,3,12242_5,ego_trt_88,alt_3
notrecommended,4,12241_5,ego_trt_88,alt_3
notrecommended,4,12240_5,ego_trt_88,alt_3
notrecommended,3,12239_5,ego_trt_88,alt_3
notrecommended,3,12238_5,ego_trt_88,alt_3
notrecommended,5,12203_5,ego_trt_88,alt_39
notrecommended,5,12202_5,ego_trt_88,alt_39
notrecommended,5,12201_5,ego_trt_88,alt_39
notrecommended,5,12200_5,ego_trt_88,alt_39
notrecommended,5,12199_5,ego_trt_88,alt_39
notrecommended,5,12198_5,ego_trt_88,alt_39
recommended,4,14949_6,ego_trt_94,alt_48
recommended,5,14948_6,ego_trt_94,alt_48
recommended,5,14947_6,ego_trt_94,alt_48
recommended,3,14946_6,ego_trt_94,alt_48
recommended,3,14945_6,ego_trt_94,alt_48
recommended,3,14944_6,ego_trt_94,alt_48
notrecommended,5,14909_6,ego_trt_94,alt_45
notrecommended,5,14908_6,ego_trt_94,alt_45
notrecommended,5,14907_6,ego_trt_94,alt_45
notrecommended,5,14906_6,ego_trt_94,alt_45
notrecommended,3,14905_6,ego_trt_94,alt_45
notrecommended,3,14904_6,ego_trt_94,alt_45
recommended,3,14869_6,ego_trt_94,alt_5
recommended,3,14868_6,ego_trt_94,alt_5
recommended,5,14867_6,ego_trt_94,alt_5
recommended,3,14866_6,ego_trt_94,alt_5
recommended,5,14865_6,ego_trt_94,alt_5
recommended,3,14864_6,ego_trt_94,alt_5
notrecommended,3,14829_6,ego_trt_94,alt_53
notrecommended,4,14828_6,ego_trt_94,alt_53
notrecommended,3,14827_6,ego_trt_94,alt_53
notrecommended,3,14826_6,ego_trt_94,alt_53
notrecommended,5,14824_6,ego_trt_94,alt_53
notrecommended,5,14789_6,ego_trt_94,alt_10
notrecommended,5,14788_6,ego_trt_94,alt_10
notrecommended,3,14787_6,ego_trt_94,alt_10
notrecommended,4,14786_6,ego_trt_94,alt_10
notrecommended,5,14785_6,ego_trt_94,alt_10
notrecommended,5,14784_6,ego_trt_94,alt_10
notrecommended,3,14749_6,ego_trt_94,alt_34
notrecommended,3,14747_6,ego_trt_94,alt_34
notrecommended,5,14746_6,ego_trt_94,alt_34
notrecommended,5,14745_6,ego_trt_94,alt_34
notrecommended,5,14744_6,ego_trt_94,alt_34
notrecommended,1,556_1,ego_trt_10,alt_46
notrecommended,1,555_1,ego_trt_10,alt_46
notrecommended,2,554_1,ego_trt_10,alt_46
notrecommended,1,553_1,ego_trt_10,alt_46
notrecommended,1,552_1,ego_trt_10,alt_46
notrecommended,1,551_1,ego_trt_10,alt_46
recommended,2,516_1,ego_trt_10,alt_28
recommended,2,515_1,ego_trt_10,alt_28
recommended,2,514_1,ego_trt_10,alt_28
recommended,2,513_1,ego_trt_10,alt_28
recommended,3,512_1,ego_trt_10,alt_28
recommended,1,511_1,ego_trt_10,alt_28
notrecommended,3,476_1,ego_trt_10,alt_41
notrecommended,1,475_1,ego_trt_10,alt_41
notrecommended,2,474_1,ego_trt_10,alt_41
notrecommended,3,473_1,ego_trt_10,alt_41
notrecommended,1,472_1,ego_trt_10,alt_41
notrecommended,3,471_1,ego_trt_10,alt_41
recommended,3,424_1,ego_trt_10,alt_23
recommended,2,423_1,ego_trt_10,alt_23
recommended,2,422_1,ego_trt_10,alt_23
recommended,1,421_1,ego_trt_10,alt_23
recommended,3,419_1,ego_trt_10,alt_23
notrecommended,1,384_1,ego_trt_10,alt_56
notrecommended,3,383_1,ego_trt_10,alt_56
notrecommended,3,382_1,ego_trt_10,alt_56
notrecommended,3,381_1,ego_trt_10,alt_56
notrecommended,2,380_1,ego_trt_10,alt_56
notrecommended,3,379_1,ego_trt_10,alt_56
notrecommended,1,344_1,ego_trt_10,alt_18
notrecommended,1,343_1,ego_trt_10,alt_18
notrecommended,1,342_1,ego_trt_10,alt_18
notrecommended,1,341_1,ego_trt_10,alt_18
notrecommended,2,340_1,ego_trt_10,alt_18
notrecommended,1,339_1,ego_trt_10,alt_18
notrecommended,2,5869_3,ego_trt_37,alt_20
notrecommended,2,5868_3,ego_trt_37,alt_20
notrecommended,3,5867_3,ego_trt_37,alt_20
notrecommended,3,5866_3,ego_trt_37,alt_20
notrecommended,2,5865_3,ego_trt_37,alt_20
notrecommended,1,5864_3,ego_trt_37,alt_20
recommended,2,5829_3,ego_trt_37,alt_24
recommended,1,5828_3,ego_trt_37,alt_24
recommended,2,5827_3,ego_trt_37,alt_24
recommended,4,5826_3,ego_trt_37,alt_24
recommended,3,5825_3,ego_trt_37,alt_24
recommended,3,5824_3,ego_trt_37,alt_24
recommended,4,5789_3,ego_trt_37,alt_38
recommended,3,5788_3,ego_trt_37,alt_38
recommended,2,5787_3,ego_trt_37,alt_38
recommended,1,5786_3,ego_trt_37,alt_38
recommended,2,5785_3,ego_trt_37,alt_38
recommended,1,5784_3,ego_trt_37,alt_38
notrecommended,3,5749_3,ego_trt_37,alt_31
notrecommended,1,5748_3,ego_trt_37,alt_31
notrecommended,1,5747_3,ego_trt_37,alt_31
notrecommended,1,5746_3,ego_trt_37,alt_31
notrecommended,1,5745_3,ego_trt_37,alt_31
notrecommended,1,5744_3,ego_trt_37,alt_31
notrecommended,1,5709_3,ego_trt_37,alt_57
notrecommended,2,5708_3,ego_trt_37,alt_57
notrecommended,2,5707_3,ego_trt_37,alt_57
notrecommended,1,5706_3,ego_trt_37,alt_57
notrecommended,2,5705_3,ego_trt_37,alt_57
notrecommended,3,5704_3,ego_trt_37,alt_57
notrecommended,3,5669_3,ego_trt_37,alt_52
notrecommended,2,5668_3,ego_trt_37,alt_52
notrecommended,1,5667_3,ego_trt_37,alt_52
notrecommended,3,5666_3,ego_trt_37,alt_52
notrecommended,2,5665_3,ego_trt_37,alt_52
notrecommended,2,5664_3,ego_trt_37,alt_52
recommended,2,9037_4,ego_trt_61,alt_32
recommended,2,9036_4,ego_trt_61,alt_32
recommended,3,9035_4,ego_trt_61,alt_32
recommended,3,9034_4,ego_trt_61,alt_32
recommended,2,9033_4,ego_trt_61,alt_32
recommended,2,9032_4,ego_trt_61,alt_32
notrecommended,4,8997_4,ego_trt_61,alt_47
notrecommended,4,8996_4,ego_trt_61,alt_47
notrecommended,3,8995_4,ego_trt_61,alt_47
notrecommended,4,8994_4,ego_trt_61,alt_47
notrecommended,3,8993_4,ego_trt_61,alt_47
notrecommended,4,8992_4,ego_trt_61,alt_47
notrecommended,4,8957_4,ego_trt_61,alt_44
notrecommended,4,8956_4,ego_trt_61,alt_44
notrecommended,4,8955_4,ego_trt_61,alt_44
notrecommended,4,8954_4,ego_trt_61,alt_44
notrecommended,3,8953_4,ego_trt_61,alt_44
notrecommended,3,8952_4,ego_trt_61,alt_44
notrecommended,3,8917_4,ego_trt_61,alt_17
notrecommended,3,8916_4,ego_trt_61,alt_17
notrecommended,3,8915_4,ego_trt_61,alt_17
notrecommended,2,8914_4,ego_trt_61,alt_17
notrecommended,3,8913_4,ego_trt_61,alt_17
notrecommended,3,8912_4,ego_trt_61,alt_17
recommended,2,8877_4,ego_trt_61,alt_27
recommended,2,8876_4,ego_trt_61,alt_27
recommended,2,8875_4,ego_trt_61,alt_27
recommended,3,8874_4,ego_trt_61,alt_27
recommended,4,8873_4,ego_trt_61,alt_27
recommended,3,8872_4,ego_trt_61,alt_27
notrecommended,3,8837_4,ego_trt_61,alt_12
notrecommended,3,8836_4,ego_trt_61,alt_12
notrecommended,3,8835_4,ego_trt_61,alt_12
notrecommended,2,8834_4,ego_trt_61,alt_12
notrecommended,3,8833_4,ego_trt_61,alt_12
notrecommended,4,8832_4,ego_trt_61,alt_12
notrecommended,3,5845_3,ego_trt_49,alt_20
notrecommended,4,5844_3,ego_trt_49,alt_20
notrecommended,4,5843_3,ego_trt_49,alt_20
notrecommended,3,5842_3,ego_trt_49,alt_20
notrecommended,3,5841_3,ego_trt_49,alt_20
notrecommended,3,5840_3,ego_trt_49,alt_20
notrecommended,3,5805_3,ego_trt_49,alt_24
notrecommended,3,5804_3,ego_trt_49,alt_24
notrecommended,3,5803_3,ego_trt_49,alt_24
notrecommended,3,5802_3,ego_trt_49,alt_24
notrecommended,3,5801_3,ego_trt_49,alt_24
notrecommended,3,5800_3,ego_trt_49,alt_24
recommended,4,5765_3,ego_trt_49,alt_38
recommended,4,5764_3,ego_trt_49,alt_38
recommended,3,5763_3,ego_trt_49,alt_38
recommended,3,5762_3,ego_trt_49,alt_38
recommended,4,5761_3,ego_trt_49,alt_38
recommended,4,5760_3,ego_trt_49,alt_38
notrecommended,3,5725_3,ego_trt_49,alt_31
notrecommended,3,5724_3,ego_trt_49,alt_31
notrecommended,4,5723_3,ego_trt_49,alt_31
notrecommended,4,5722_3,ego_trt_49,alt_31
notrecommended,4,5721_3,ego_trt_49,alt_31
notrecommended,3,5720_3,ego_trt_49,alt_31
notrecommended,4,5685_3,ego_trt_49,alt_57
notrecommended,2,5684_3,ego_trt_49,alt_57
notrecommended,4,5683_3,ego_trt_49,alt_57
notrecommended,3,5682_3,ego_trt_49,alt_57
notrecommended,4,5681_3,ego_trt_49,alt_57
notrecommended,3,5680_3,ego_trt_49,alt_57
recommended,3,5645_3,ego_trt_49,alt_52
recommended,4,5644_3,ego_trt_49,alt_52
recommended,4,5643_3,ego_trt_49,alt_52
recommended,3,5642_3,ego_trt_49,alt_52
recommended,3,5641_3,ego_trt_49,alt_52
recommended,3,5640_3,ego_trt_49,alt_52
recommended,4,3065_2,ego_trt_22,alt_51
recommended,4,3064_2,ego_trt_22,alt_51
recommended,3,3063_2,ego_trt_22,alt_51
recommended,3,3062_2,ego_trt_22,alt_51
recommended,4,3061_2,ego_trt_22,alt_51
recommended,3,3060_2,ego_trt_22,alt_51
notrecommended,3,3105_2,ego_trt_22,alt_14
notrecommended,4,3104_2,ego_trt_22,alt_14
notrecommended,4,3103_2,ego_trt_22,alt_14
notrecommended,4,3102_2,ego_trt_22,alt_14
notrecommended,3,3101_2,ego_trt_22,alt_14
notrecommended,4,3100_2,ego_trt_22,alt_14
notrecommended,4,3025_2,ego_trt_22,alt_8
notrecommended,3,3024_2,ego_trt_22,alt_8
notrecommended,4,3023_2,ego_trt_22,alt_8
notrecommended,4,3022_2,ego_trt_22,alt_8
notrecommended,4,3021_2,ego_trt_22,alt_8
notrecommended,4,3020_2,ego_trt_22,alt_8
notrecommended,3,2985_2,ego_trt_22,alt_4
notrecommended,3,2984_2,ego_trt_22,alt_4
notrecommended,5,2983_2,ego_trt_22,alt_4
notrecommended,3,2982_2,ego_trt_22,alt_4
notrecommended,3,2981_2,ego_trt_22,alt_4
notrecommended,3,2980_2,ego_trt_22,alt_4
recommended,3,2911_2,ego_trt_22,alt_21
recommended,3,2910_2,ego_trt_22,alt_21
recommended,4,2909_2,ego_trt_22,alt_21
recommended,4,2908_2,ego_trt_22,alt_21
recommended,3,2907_2,ego_trt_22,alt_21
recommended,3,2906_2,ego_trt_22,alt_21
notrecommended,3,2945_2,ego_trt_22,alt_22
notrecommended,3,2944_2,ego_trt_22,alt_22
notrecommended,4,2943_2,ego_trt_22,alt_22
notrecommended,3,2942_2,ego_trt_22,alt_22
notrecommended,5,2941_2,ego_trt_22,alt_22
notrecommended,3,2940_2,ego_trt_22,alt_22
notrecommended,5,594_1,ego_trt_4,alt_46
notrecommended,4,593_1,ego_trt_4,alt_46
notrecommended,4,592_1,ego_trt_4,alt_46
notrecommended,3,591_1,ego_trt_4,alt_46
notrecommended,5,590_1,ego_trt_4,alt_46
notrecommended,4,589_1,ego_trt_4,alt_46
notrecommended,5,524_1,ego_trt_4,alt_28
notrecommended,4,523_1,ego_trt_4,alt_28
notrecommended,4,522_1,ego_trt_4,alt_28
notrecommended,5,521_1,ego_trt_4,alt_28
notrecommended,4,520_1,ego_trt_4,alt_28
notrecommended,4,519_1,ego_trt_4,alt_28
notrecommended,5,484_1,ego_trt_4,alt_41
notrecommended,5,483_1,ego_trt_4,alt_41
notrecommended,4,482_1,ego_trt_4,alt_41
notrecommended,4,481_1,ego_trt_4,alt_41
notrecommended,5,480_1,ego_trt_4,alt_41
notrecommended,4,479_1,ego_trt_4,alt_41
recommended,4,444_1,ego_trt_4,alt_23
recommended,5,443_1,ego_trt_4,alt_23
recommended,4,442_1,ego_trt_4,alt_23
recommended,3,441_1,ego_trt_4,alt_23
recommended,5,440_1,ego_trt_4,alt_23
recommended,4,439_1,ego_trt_4,alt_23
recommended,5,392_1,ego_trt_4,alt_56
recommended,4,391_1,ego_trt_4,alt_56
recommended,4,390_1,ego_trt_4,alt_56
recommended,4,389_1,ego_trt_4,alt_56
recommended,3,388_1,ego_trt_4,alt_56
recommended,4,387_1,ego_trt_4,alt_56
notrecommended,4,352_1,ego_trt_4,alt_18
notrecommended,4,351_1,ego_trt_4,alt_18
notrecommended,5,350_1,ego_trt_4,alt_18
notrecommended,4,349_1,ego_trt_4,alt_18
notrecommended,4,348_1,ego_trt_4,alt_18
notrecommended,4,347_1,ego_trt_4,alt_18
notrecommended,2,5845_3,ego_trt_52,alt_20
notrecommended,3,5844_3,ego_trt_52,alt_20
notrecommended,3,5843_3,ego_trt_52,alt_20
notrecommended,3,5842_3,ego_trt_52,alt_20
notrecommended,2,5841_3,ego_trt_52,alt_20
notrecommended,2,5840_3,ego_trt_52,alt_20
notrecommended,1,5805_3,ego_trt_52,alt_24
notrecommended,3,5804_3,ego_trt_52,alt_24
notrecommended,2,5803_3,ego_trt_52,alt_24
notrecommended,3,5802_3,ego_trt_52,alt_24
notrecommended,2,5801_3,ego_trt_52,alt_24
notrecommended,3,5800_3,ego_trt_52,alt_24
notrecommended,2,5765_3,ego_trt_52,alt_38
notrecommended,3,5764_3,ego_trt_52,alt_38
notrecommended,2,5763_3,ego_trt_52,alt_38
notrecommended,2,5762_3,ego_trt_52,alt_38
notrecommended,1,5761_3,ego_trt_52,alt_38
notrecommended,3,5760_3,ego_trt_52,alt_38
recommended,2,5725_3,ego_trt_52,alt_31
recommended,2,5724_3,ego_trt_52,alt_31
recommended,5,5723_3,ego_trt_52,alt_31
recommended,3,5722_3,ego_trt_52,alt_31
recommended,5,5721_3,ego_trt_52,alt_31
recommended,3,5720_3,ego_trt_52,alt_31
notrecommended,4,5685_3,ego_trt_52,alt_57
notrecommended,3,5684_3,ego_trt_52,alt_57
notrecommended,3,5683_3,ego_trt_52,alt_57
notrecommended,3,5682_3,ego_trt_52,alt_57
notrecommended,5,5681_3,ego_trt_52,alt_57
notrecommended,3,5680_3,ego_trt_52,alt_57
recommended,2,5645_3,ego_trt_52,alt_52
recommended,3,5644_3,ego_trt_52,alt_52
recommended,3,5643_3,ego_trt_52,alt_52
recommended,2,5642_3,ego_trt_52,alt_52
recommended,1,5641_3,ego_trt_52,alt_52
recommended,1,5640_3,ego_trt_52,alt_52
recommended,4,14925_6,ego_trt_100,alt_48
recommended,5,14924_6,ego_trt_100,alt_48
recommended,5,14923_6,ego_trt_100,alt_48
recommended,4,14922_6,ego_trt_100,alt_48
recommended,5,14921_6,ego_trt_100,alt_48
recommended,5,14920_6,ego_trt_100,alt_48
notrecommended,4,14885_6,ego_trt_100,alt_45
notrecommended,5,14884_6,ego_trt_100,alt_45
notrecommended,4,14883_6,ego_trt_100,alt_45
notrecommended,4,14882_6,ego_trt_100,alt_45
notrecommended,4,14881_6,ego_trt_100,alt_45
notrecommended,5,14880_6,ego_trt_100,alt_45
recommended,5,14845_6,ego_trt_100,alt_5
recommended,4,14844_6,ego_trt_100,alt_5
recommended,3,14843_6,ego_trt_100,alt_5
recommended,5,14842_6,ego_trt_100,alt_5
recommended,5,14841_6,ego_trt_100,alt_5
recommended,4,14840_6,ego_trt_100,alt_5
notrecommended,4,14805_6,ego_trt_100,alt_53
notrecommended,4,14804_6,ego_trt_100,alt_53
notrecommended,5,14803_6,ego_trt_100,alt_53
notrecommended,5,14802_6,ego_trt_100,alt_53
notrecommended,5,14801_6,ego_trt_100,alt_53
notrecommended,4,14800_6,ego_trt_100,alt_53
notrecommended,4,14765_6,ego_trt_100,alt_10
notrecommended,5,14764_6,ego_trt_100,alt_10
notrecommended,4,14763_6,ego_trt_100,alt_10
notrecommended,4,14762_6,ego_trt_100,alt_10
notrecommended,4,14761_6,ego_trt_100,alt_10
notrecommended,4,14760_6,ego_trt_100,alt_10
notrecommended,5,14725_6,ego_trt_100,alt_34
notrecommended,4,14724_6,ego_trt_100,alt_34
notrecommended,5,14723_6,ego_trt_100,alt_34
notrecommended,3,14722_6,ego_trt_100,alt_34
notrecommended,5,14721_6,ego_trt_100,alt_34
notrecommended,4,14720_6,ego_trt_100,alt_34
recommended,3,3081_2,ego_trt_25,alt_51
recommended,3,3080_2,ego_trt_25,alt_51
recommended,3,3079_2,ego_trt_25,alt_51
recommended,4,3078_2,ego_trt_25,alt_51
recommended,3,3077_2,ego_trt_25,alt_51
recommended,3,3076_2,ego_trt_25,alt_51
notrecommended,4,3121_2,ego_trt_25,alt_14
notrecommended,3,3120_2,ego_trt_25,alt_14
notrecommended,4,3119_2,ego_trt_25,alt_14
notrecommended,4,3118_2,ego_trt_25,alt_14
notrecommended,4,3117_2,ego_trt_25,alt_14
notrecommended,4,3116_2,ego_trt_25,alt_14
notrecommended,3,3041_2,ego_trt_25,alt_8
notrecommended,3,3040_2,ego_trt_25,alt_8
notrecommended,3,3039_2,ego_trt_25,alt_8
notrecommended,4,3038_2,ego_trt_25,alt_8
notrecommended,4,3037_2,ego_trt_25,alt_8
notrecommended,3,3036_2,ego_trt_25,alt_8
recommended,4,3001_2,ego_trt_25,alt_4
recommended,3,3000_2,ego_trt_25,alt_4
recommended,3,2999_2,ego_trt_25,alt_4
recommended,4,2998_2,ego_trt_25,alt_4
recommended,3,2997_2,ego_trt_25,alt_4
recommended,4,2996_2,ego_trt_25,alt_4
notrecommended,3,2927_2,ego_trt_25,alt_21
notrecommended,3,2926_2,ego_trt_25,alt_21
notrecommended,2,2925_2,ego_trt_25,alt_21
notrecommended,2,2924_2,ego_trt_25,alt_21
notrecommended,3,2923_2,ego_trt_25,alt_21
notrecommended,3,2922_2,ego_trt_25,alt_21
notrecommended,4,2961_2,ego_trt_25,alt_22
notrecommended,4,2959_2,ego_trt_25,alt_22
notrecommended,4,2958_2,ego_trt_25,alt_22
notrecommended,3,2957_2,ego_trt_25,alt_22
notrecommended,4,2956_2,ego_trt_25,alt_22
